source,target,isSourceSelected,isTargetSelected,frequency
alfredo sauce,blueberries,0,0,0
alfredo sauce,boneless chicken breast,0,0,4
alfredo sauce,boneless skinless chicken breast,0,0,22
alfredo sauce,bouillon,0,0,0
alfredo sauce,bourbon,0,0,0
alfredo sauce,bran,0,0,0
alfredo sauce,brandy,0,0,0
alfredo sauce,bread,0,0,5
alfredo sauce,breadcrumb,0,0,9
alfredo sauce,brisket,0,0,0
alfredo sauce,broccoli,0,0,11
alfredo sauce,broth,0,0,8
alfredo sauce,browns,0,0,1
alfredo sauce,buns,0,0,0
alfredo sauce,butter,0,0,31
alfredo sauce,buttermilk,0,0,0
alfredo sauce,butternut squash,0,0,1
alfredo sauce,cabbage,0,0,0
alfredo sauce,cacao,0,0,0
alfredo sauce,cajun seasoning,0,0,3
alfredo sauce,cake,0,0,0
alfredo sauce,candies,0,0,0
alfredo sauce,capers,0,0,1
alfredo sauce,capsicum,0,0,0
alfredo sauce,cardamom,0,0,0
alfredo sauce,carrot,0,0,11
alfredo sauce,cashews,0,0,0
alfredo sauce,catsup,0,0,0
alfredo sauce,cauliflower,0,0,2
alfredo sauce,cayenne,0,0,1
alfredo sauce,celery,0,0,2
alfredo sauce,cereal,0,0,0
alfredo sauce,cheese,0,0,144
alfredo sauce,cherry,0,0,0
alfredo sauce,chestnuts,0,0,0
alfredo sauce,chicken,0,0,22
alfredo sauce,chicken bouillon cube,0,0,0
alfredo sauce,chicken breast,0,0,16
alfredo sauce,chicken pieces,0,0,0
alfredo sauce,chicken stock,0,0,2
alfredo sauce,chickpeas,0,0,0
alfredo sauce,chile,0,0,0
alfredo sauce,chili,0,0,2
alfredo sauce,chili powder,0,0,3
alfredo sauce,chili sauce,0,0,0
alfredo sauce,chip,0,0,0
alfredo sauce,chips,0,0,3
alfredo sauce,chives,0,0,1
alfredo sauce,chocolate,0,0,0
alfredo sauce,chops,0,0,1
alfredo sauce,choy,0,0,1
alfredo sauce,chuck,0,0,0
alfredo sauce,chunks,0,0,0
alfredo sauce,chutney,0,0,0
alfredo sauce,cider,0,0,0
alfredo sauce,cilantro,0,0,4
alfredo sauce,cinnamon,0,0,0
alfredo sauce,clams,0,0,1
alfredo sauce,clove,0,0,36
alfredo sauce,cocoa,0,0,0
alfredo sauce,cocoa powder,0,0,0
alfredo sauce,coconut,0,0,1
alfredo sauce,coffee,0,0,0
alfredo sauce,concentrate,0,0,0
alfredo sauce,condensed cream of chicken soup,0,0,0
alfredo sauce,condensed cream of mushroom soup,0,0,0
alfredo sauce,cooked chicken breast,0,0,2
alfredo sauce,cookies,0,0,0
alfredo sauce,cooking spray,0,0,1
alfredo sauce,coriander,0,0,0
alfredo sauce,coriander powder,0,0,0
alfredo sauce,corn,0,0,6
alfredo sauce,corn flakes,0,0,1
alfredo sauce,cornflour,0,0,0
alfredo sauce,cornmeal,0,0,3
alfredo sauce,cornstarch,0,0,2
alfredo sauce,couscous,0,0,0
alfredo sauce,crabmeat,0,0,3
alfredo sauce,cracker,0,0,1
alfredo sauce,cranberries,0,0,0
alfredo sauce,cranberry juice,0,0,0
alfredo sauce,cream,0,0,0
alfredo sauce,cream of celery soup,0,0,0
alfredo sauce,cream of chicken soup,0,0,0
alfredo sauce,cream of mushroom soup,0,0,1
alfredo sauce,creamer,0,0,0
alfredo sauce,creole seasoning,0,0,3
alfredo sauce,crisco,0,0,0
alfredo sauce,crumb,0,0,0
alfredo sauce,crushed red pepper flakes,0,0,6
alfredo sauce,cucumber,0,0,1
alfredo sauce,cumin,0,0,4
alfredo sauce,cumin powder,0,0,0
alfredo sauce,currants,0,0,0
alfredo sauce,curry powder,0,0,1
alfredo sauce,dates,0,0,0
alfredo sauce,dill,0,0,3
alfredo sauce,dogs,0,0,1
alfredo sauce,dough,0,0,7
alfredo sauce,dried italian seasoning,0,0,3
alfredo sauce,dried onion flakes,0,0,0
alfredo sauce,dried parsley flakes,0,0,1
alfredo sauce,dry onion soup mix,0,0,0
alfredo sauce,egg,0,0,32
alfredo sauce,egg substitute,0,0,0
alfredo sauce,egg white,0,0,0
alfredo sauce,eggplant,0,0,1
alfredo sauce,enchilada sauce,0,0,0
alfredo sauce,espresso,0,0,0
alfredo sauce,fat,0,0,0
alfredo sauce,fat free sour cream,0,0,0
alfredo sauce,feta,0,0,1
alfredo sauce,fettuccine,0,0,9
alfredo sauce,fillet,0,0,5
alfredo sauce,filling,0,0,0
alfredo sauce,fish sauce,0,0,0
alfredo sauce,floret,0,0,3
alfredo sauce,florets,0,0,10
alfredo sauce,flour,0,0,7
alfredo sauce,fraiche,0,0,0
alfredo sauce,fresh lemon juice,0,0,4
alfredo sauce,fresh lemon rind,0,0,0
alfredo sauce,fresh lime juice,0,0,0
alfredo sauce,fresh orange juice,0,0,0
alfredo sauce,frosting,0,0,0
alfredo sauce,frozen whipped topping,0,0,0
alfredo sauce,fruit,0,0,0
alfredo sauce,garlic,0,0,33
alfredo sauce,garlic powder,0,0,21
alfredo sauce,gelatin,0,0,0
alfredo sauce,ghee,0,0,0
alfredo sauce,ginger,0,0,0
alfredo sauce,gingerroot,0,0,0
alfredo sauce,gorgonzola,0,0,1
alfredo sauce,graham cracker crumbs,0,0,0
alfredo sauce,granular,0,0,0
alfredo sauce,granules,0,0,1
alfredo sauce,grapes,0,0,0
alfredo sauce,gravy,0,0,0
alfredo sauce,green food coloring,0,0,0
alfredo sauce,greens,0,0,1
alfredo sauce,grenadine,0,0,0
alfredo sauce,guacamole,0,0,0
alfredo sauce,gum,0,0,0
alfredo sauce,half-and-half,0,0,0
alfredo sauce,half-and-half cream,0,0,2
alfredo sauce,halves,0,0,4
alfredo sauce,ham,0,0,7
alfredo sauce,hamburger,0,0,0
alfredo sauce,hazelnuts,0,0,0
alfredo sauce,heavy cream,0,0,4
alfredo sauce,heavy whipping cream,0,0,1
alfredo sauce,herbs,0,0,0
alfredo sauce,hoisin sauce,0,0,0
alfredo sauce,honey,0,0,1
alfredo sauce,horseradish,0,0,0
alfredo sauce,hot pepper sauce,0,0,0
alfredo sauce,hot sauce,0,0,1
alfredo sauce,ice,0,0,0
alfredo sauce,ice cube,0,0,0
alfredo sauce,italian dressing,0,0,3
alfredo sauce,italian salad dressing,0,0,1
alfredo sauce,italian seasoning,0,0,14
alfredo sauce,jalapeno,0,0,2
alfredo sauce,jam,0,0,0
alfredo sauce,jelly,0,0,0
alfredo sauce,juice and zest of,0,0,0
alfredo sauce,juice of,0,0,1
alfredo sauce,kahlua,0,0,0
alfredo sauce,kale,0,0,0
alfredo sauce,ketchup,0,0,0
alfredo sauce,kielbasa,0,0,0
alfredo sauce,krispies,0,0,0
alfredo sauce,lamb,0,0,0
alfredo sauce,lard,0,0,0
alfredo sauce,leaf,0,0,8
alfredo sauce,leave,0,0,0
alfredo sauce,leek,0,0,0
alfredo sauce,lemon,0,0,3
alfredo sauce,lemon extract,0,0,1
alfredo sauce,lemon juice,0,0,1
alfredo sauce,lemon peel,0,0,0
alfredo sauce,lemon rind,0,0,0
alfredo sauce,lemon slice,0,0,0
alfredo sauce,lemongrass,0,0,0
alfredo sauce,lentils,0,0,0
alfredo sauce,lettuce,0,0,1
alfredo sauce,light cream,0,0,0
alfredo sauce,light sour cream,0,0,0
alfredo sauce,light soy sauce,0,0,0
alfredo sauce,lime,0,0,1
alfredo sauce,lime juice,0,0,1
alfredo sauce,linguine,0,0,8
alfredo sauce,liqueur,0,0,0
alfredo sauce,liquid smoke,0,0,2
alfredo sauce,loin,0,0,0
alfredo sauce,low sodium soy sauce,0,0,0
alfredo sauce,low-fat sour cream,0,0,0
alfredo sauce,macaroni,0,0,2
alfredo sauce,mace,0,0,0
alfredo sauce,mango,0,0,0
alfredo sauce,mangoes,0,0,0
alfredo sauce,margarine,0,0,2
alfredo sauce,marinara sauce,0,0,4
alfredo sauce,marinated artichoke hearts,0,0,1
alfredo sauce,marjoram,0,0,1
alfredo sauce,marmalade,0,0,0
alfredo sauce,marnier,0,0,0
alfredo sauce,marshmallows,0,0,0
alfredo sauce,masala,0,0,0
alfredo sauce,mayonnaise,0,0,3
alfredo sauce,meat,0,0,0
alfredo sauce,milk,0,0,23
alfredo sauce,mint,0,0,0
alfredo sauce,mirin,0,0,0
alfredo sauce,"mix""",0,0,0
alfredo sauce,molasses,0,0,0
alfredo sauce,mushroom,0,0,7
alfredo sauce,mushrooms,0,0,32
alfredo sauce,mustard,0,0,7
alfredo sauce,mustard powder,0,0,0
alfredo sauce,nectar,0,0,0
alfredo sauce,nonfat dry milk powder,0,0,1
alfredo sauce,nonfat sour cream,0,0,0
alfredo sauce,nonstick cooking spray,0,0,3
alfredo sauce,noodles,0,0,35
alfredo sauce,nutmeg,0,0,6
alfredo sauce,nuts,0,0,1
alfredo sauce,oatmeal,0,0,0
alfredo sauce,oats,0,0,0
alfredo sauce,oil,0,0,57
alfredo sauce,okra,0,0,0
alfredo sauce,old bay seasoning,0,0,1
alfredo sauce,olive,0,0,6
alfredo sauce,onion,0,0,55
alfredo sauce,onion powder,0,0,1
alfredo sauce,onion soup mix,0,0,0
alfredo sauce,onions,0,0,14
alfredo sauce,orange,0,0,0
alfredo sauce,orange juice,0,0,0
alfredo sauce,orange peel,0,0,0
alfredo sauce,orange rind,0,0,0
alfredo sauce,oregano,0,0,8
alfredo sauce,oyster sauce,0,0,0
alfredo sauce,pancetta,0,0,2
alfredo sauce,paprika,0,0,5
alfredo sauce,parsley,0,0,21
alfredo sauce,parsley flakes,0,0,0
alfredo sauce,parsnips,0,0,0
alfredo sauce,pasta,0,0,67
alfredo sauce,pasta sauce,0,0,2
alfredo sauce,paste,0,0,1
alfredo sauce,pastry,0,0,0
alfredo sauce,pea,0,0,0
alfredo sauce,peaches,0,0,0
alfredo sauce,peanuts,0,0,0
alfredo sauce,pear,0,0,0
alfredo sauce,pears,0,0,0
alfredo sauce,peas,0,0,16
alfredo sauce,pecans,0,0,0
alfredo sauce,pectin,0,0,0
alfredo sauce,penne,0,0,4
alfredo sauce,pepper,0,0,97
alfredo sauce,peppercorn,0,0,0
alfredo sauce,peppercorns,0,0,0
alfredo sauce,pepperoni,0,0,1
alfredo sauce,pesto sauce,0,0,7
alfredo sauce,pickle,0,0,0
alfredo sauce,pickles,0,0,0
alfredo sauce,pie crust,0,0,0
alfredo sauce,pimiento,0,0,0
alfredo sauce,pineapple,0,0,0
alfredo sauce,pineapple juice,0,0,0
alfredo sauce,pistachios,0,0,0
alfredo sauce,pizza sauce,0,0,1
alfredo sauce,pods,0,0,1
alfredo sauce,popcorn,0,0,0
alfredo sauce,pork,0,0,1
alfredo sauce,potato,0,0,2
alfredo sauce,potatoes,0,0,16
alfredo sauce,poultry seasoning,0,0,0
alfredo sauce,prawns,0,0,0
alfredo sauce,preserves,0,0,0
alfredo sauce,prosciutto,0,0,4
alfredo sauce,pudding,0,0,0
alfredo sauce,pumpkin,0,0,0
alfredo sauce,pure vanilla extract,0,0,0
alfredo sauce,puree,0,0,0
alfredo sauce,quinoa,0,0,0
alfredo sauce,radish,0,0,0
alfredo sauce,radishes,0,0,0
alfredo sauce,raisin,0,0,0
alfredo sauce,ranch dressing,0,0,0
alfredo sauce,raspberries,0,0,0
alfredo sauce,red chili powder,0,0,0
alfredo sauce,red food coloring,0,0,0
alfredo sauce,red pepper flakes,0,0,7
alfredo sauce,reduced sodium soy sauce,0,0,0
alfredo sauce,refrigerated crescent dinner rolls,0,0,1
alfredo sauce,relish,0,0,0
alfredo sauce,rhubarb,0,0,0
alfredo sauce,rib,0,0,0
alfredo sauce,rice,0,0,1
alfredo sauce,rind of,0,0,0
alfredo sauce,rosemary,0,0,3
alfredo sauce,round,0,0,0
alfredo sauce,rum,0,0,0
alfredo sauce,saffron,0,0,0
alfredo sauce,sage,0,0,1
alfredo sauce,salami,0,0,1
alfredo sauce,salmon,0,0,4
alfredo sauce,salsa,0,0,2
alfredo sauce,salt,0,0,54
alfredo sauce,sauerkraut,0,0,0
alfredo sauce,sausage,0,0,15
alfredo sauce,scallion,0,0,1
alfredo sauce,scallops,0,0,2
alfredo sauce,schnapps,0,0,0
alfredo sauce,seasoned bread crumbs,0,0,0
alfredo sauce,seasoning,0,0,1
alfredo sauce,sec,0,0,0
alfredo sauce,seed,0,0,0
alfredo sauce,shallot,0,0,4
alfredo sauce,shell,0,0,3
alfredo sauce,sherry,0,0,0
alfredo sauce,shortening,0,0,0
alfredo sauce,shoulder,0,0,0
alfredo sauce,shrimp,0,0,20
alfredo sauce,sirloin,0,0,0
alfredo sauce,skewers,0,0,1
alfredo sauce,skinless chicken breast,0,0,0
alfredo sauce,soda,0,0,0
alfredo sauce,sour cream,0,0,10
alfredo sauce,soy sauce,0,0,1
alfredo sauce,soymilk,0,0,0
alfredo sauce,spaghetti,0,0,3
alfredo sauce,spaghetti sauce,0,0,6
alfredo sauce,spears,0,0,0
alfredo sauce,spice,0,0,0
alfredo sauce,spices,0,0,2
alfredo sauce,spinach,0,0,44
alfredo sauce,splenda sugar substitute,0,0,0
alfredo sauce,spread,0,0,1
alfredo sauce,sprig,0,0,0
alfredo sauce,sprigs,0,0,0
alfredo sauce,sprinkles,0,0,0
alfredo sauce,sprout,0,0,0
alfredo sauce,sprouts,0,0,0
alfredo sauce,starch,0,0,0
alfredo sauce,steak,0,0,1
alfredo sauce,stick,0,0,0
alfredo sauce,strawberry,0,0,0
alfredo sauce,sugar,0,0,2
alfredo sauce,sweetener,0,0,0
alfredo sauce,syrup,0,0,1
alfredo sauce,tabasco sauce,0,0,0
alfredo sauce,taco seasoning,0,0,0
alfredo sauce,taco seasoning mix,0,0,0
alfredo sauce,tahini,0,0,0
alfredo sauce,tarragon,0,0,0
alfredo sauce,tartar,0,0,0
alfredo sauce,tea,0,0,0
alfredo sauce,tenderloin,0,0,0
alfredo sauce,tenders,0,0,1
alfredo sauce,tequila,0,0,0
alfredo sauce,teriyaki sauce,0,0,0
alfredo sauce,thighs,0,0,2
alfredo sauce,thyme,0,0,6
alfredo sauce,tofu,0,0,0
alfredo sauce,tomato,0,0,37
alfredo sauce,tomato juice,0,0,0
alfredo sauce,tomato sauce,0,0,8
alfredo sauce,tomato soup,0,0,0
alfredo sauce,tortellini,0,0,13
alfredo sauce,tortilla,0,0,0
alfredo sauce,tortillas,0,0,5
alfredo sauce,tuna,0,0,2
alfredo sauce,turkey,0,0,3
alfredo sauce,turmeric,0,0,0
alfredo sauce,turmeric powder,0,0,0
alfredo sauce,unsweetened cocoa powder,0,0,0
alfredo sauce,vanilla,0,0,0
alfredo sauce,vanilla essence,0,0,0
alfredo sauce,vanilla extract,0,0,0
alfredo sauce,vanilla ice cream,0,0,0
alfredo sauce,vanilla instant pudding mix,0,0,0
alfredo sauce,vegetable oil cooking spray,0,0,1
alfredo sauce,vegetable shortening,0,0,0
alfredo sauce,vegetable stock,0,0,1
alfredo sauce,vegetables,0,0,6
alfredo sauce,vermouth,0,0,0
alfredo sauce,vinegar,0,0,4
alfredo sauce,vodka,0,0,0
alfredo sauce,wafers,0,0,0
alfredo sauce,walnuts,0,0,0
alfredo sauce,water,0,0,9
alfredo sauce,watermelon,0,0,0
alfredo sauce,wedge,0,0,1
alfredo sauce,wedges,0,0,0
alfredo sauce,weed,0,0,0
alfredo sauce,wheat germ,0,0,0
alfredo sauce,whip,0,0,0
alfredo sauce,whipped cream,0,0,0
alfredo sauce,whipped topping,0,0,0
alfredo sauce,whipping cream,0,0,0
alfredo sauce,whiskey,0,0,0
alfredo sauce,white cake mix,0,0,0
alfredo sauce,wine,0,0,15
alfredo sauce,wings,0,0,0
alfredo sauce,worcestershire sauce,0,0,2
alfredo sauce,wrappers,0,0,0
alfredo sauce,yeast,0,0,2
alfredo sauce,yellow cake mix,0,0,0
alfredo sauce,yellow squash,0,0,3
alfredo sauce,yoghurt,0,0,0
alfredo sauce,yogurt,0,0,0
alfredo sauce,yolk,0,0,0
alfredo sauce,zest,0,0,1
alfredo sauce,zest of,0,0,1
alfredo sauce,zucchini,0,0,7
allspice,almond,0,0,6
allspice,almond extract,0,0,11
allspice,almonds,0,0,46
allspice,amaretto,0,0,0
allspice,apple,0,0,172
allspice,apple juice,0,0,31
allspice,applesauce,0,0,87
allspice,apricot,0,0,9
allspice,apricots,0,0,8
allspice,artichoke hearts,0,0,1
allspice,arugula,0,0,0
allspice,asparagus,0,0,1
allspice,avocado,0,0,7
allspice,bacon,0,0,23
allspice,bacon bits,0,0,0
allspice,bags,0,0,5
allspice,baguette,0,0,2
allspice,baking powder,0,0,348
allspice,banana,0,0,61
allspice,barbecue sauce,0,0,5
allspice,barley,0,0,1
allspice,basil,0,0,18
allspice,bean,0,0,89
allspice,beef,0,0,135
allspice,beef bouillon cube,0,0,7
allspice,beef stock,0,0,13
allspice,beer,0,0,21
allspice,beets,0,0,6
allspice,berries,0,0,6
allspice,biscuits,0,0,4
allspice,bisquick,0,0,2
allspice,bisquick baking mix,0,0,1
allspice,blackberries,0,0,2
allspice,blueberries,0,0,26
allspice,boneless chicken breast,0,0,4
allspice,boneless skinless chicken breast,0,0,17
allspice,bouillon,0,0,8
allspice,bourbon,0,0,12
allspice,bran,0,0,13
allspice,brandy,0,0,21
allspice,bread,0,0,42
allspice,breadcrumb,0,0,58
allspice,brisket,0,0,7
allspice,broccoli,0,0,2
allspice,broth,0,0,96
allspice,browns,0,0,0
allspice,buns,0,0,8
allspice,butter,0,0,569
allspice,buttermilk,0,0,76
allspice,butternut squash,0,0,16
allspice,cabbage,0,0,33
allspice,cacao,0,0,0
allspice,cajun seasoning,0,0,2
allspice,cake,0,0,1
allspice,candies,0,0,4
allspice,capers,0,0,7
allspice,capsicum,0,0,1
allspice,cardamom,0,0,82
allspice,carrot,0,0,122
allspice,cashews,0,0,2
allspice,catsup,0,0,3
allspice,cauliflower,0,0,6
allspice,cayenne,0,0,45
allspice,celery,0,0,46
allspice,cereal,0,0,9
allspice,cheese,0,0,151
allspice,cherry,0,0,25
allspice,chestnuts,0,0,3
allspice,chicken,0,0,35
allspice,chicken bouillon cube,0,0,2
allspice,chicken breast,0,0,18
allspice,chicken pieces,0,0,10
allspice,chicken stock,0,0,27
allspice,chickpeas,0,0,14
allspice,chile,0,0,10
allspice,chili,0,0,27
allspice,chili powder,0,0,87
allspice,chili sauce,0,0,5
allspice,chip,0,0,5
allspice,chips,0,0,37
allspice,chives,0,0,11
allspice,chocolate,0,0,22
allspice,chops,0,0,22
allspice,choy,0,0,0
allspice,chuck,0,0,14
allspice,chunks,0,0,8
allspice,chutney,0,0,7
allspice,cider,0,0,56
allspice,cilantro,0,0,45
allspice,cinnamon,0,0,1082
allspice,clams,0,0,0
allspice,clove,0,0,805
allspice,cocoa,0,0,17
allspice,cocoa powder,0,0,5
allspice,coconut,0,0,32
allspice,coffee,0,0,29
allspice,concentrate,0,0,19
allspice,condensed cream of chicken soup,0,0,0
allspice,condensed cream of mushroom soup,0,0,0
allspice,cooked chicken breast,0,0,0
allspice,cookies,0,0,2
allspice,cooking spray,0,0,27
allspice,coriander,0,0,76
allspice,coriander powder,0,0,1
allspice,corn,0,0,14
allspice,corn flakes,0,0,2
allspice,cornflour,0,0,4
allspice,cornmeal,0,0,12
allspice,cornstarch,0,0,45
allspice,couscous,0,0,16
allspice,crabmeat,0,0,1
allspice,cracker,0,0,13
allspice,cranberries,0,0,62
allspice,cranberry juice,0,0,4
allspice,cream,0,0,11
allspice,cream of celery soup,0,0,0
allspice,cream of chicken soup,0,0,0
allspice,cream of mushroom soup,0,0,1
allspice,creamer,0,0,8
allspice,creole seasoning,0,0,1
allspice,crisco,0,0,7
allspice,crumb,0,0,0
allspice,crushed red pepper flakes,0,0,23
allspice,cucumber,0,0,23
allspice,cumin,0,0,177
allspice,cumin powder,0,0,3
allspice,currants,0,0,20
allspice,curry powder,0,0,29
allspice,dates,0,0,31
allspice,dill,0,0,16
allspice,dogs,0,0,0
allspice,dough,0,0,8
allspice,dried italian seasoning,0,0,0
allspice,dried onion flakes,0,0,5
allspice,dried parsley flakes,0,0,6
allspice,dry onion soup mix,0,0,0
allspice,egg,0,0,649
allspice,egg substitute,0,0,11
allspice,egg white,0,0,57
allspice,eggplant,0,0,13
allspice,enchilada sauce,0,0,0
allspice,espresso,0,0,1
allspice,fat,0,0,1
allspice,fat free sour cream,0,0,0
allspice,feta,0,0,0
allspice,fettuccine,0,0,0
allspice,fillet,0,0,15
allspice,filling,0,0,10
allspice,fish sauce,0,0,1
allspice,floret,0,0,0
allspice,florets,0,0,0
allspice,flour,0,0,726
allspice,fraiche,0,0,1
allspice,fresh lemon juice,0,0,38
allspice,fresh lemon rind,0,0,6
allspice,fresh lime juice,0,0,25
allspice,fresh orange juice,0,0,16
allspice,frosting,0,0,0
allspice,frozen whipped topping,0,0,0
allspice,fruit,0,0,15
allspice,garlic,0,0,130
allspice,garlic powder,0,0,72
allspice,gelatin,0,0,5
allspice,ghee,0,0,1
allspice,ginger,0,0,467
allspice,gingerroot,0,0,23
allspice,gorgonzola,0,0,1
allspice,graham cracker crumbs,0,0,3
allspice,granular,0,0,5
allspice,granules,0,0,8
allspice,grapes,0,0,1
allspice,gravy,0,0,1
allspice,green food coloring,0,0,1
allspice,greens,0,0,5
allspice,grenadine,0,0,0
allspice,guacamole,0,0,1
allspice,gum,0,0,1
allspice,half-and-half,0,0,15
allspice,half-and-half cream,0,0,2
allspice,halves,0,0,46
allspice,ham,0,0,13
allspice,hamburger,0,0,5
allspice,hazelnuts,0,0,4
allspice,heavy cream,0,0,41
allspice,heavy whipping cream,0,0,4
allspice,herbs,0,0,1
allspice,hoisin sauce,0,0,0
allspice,honey,0,0,131
allspice,horseradish,0,0,7
allspice,hot pepper sauce,0,0,12
allspice,hot sauce,0,0,11
allspice,ice,0,0,3
allspice,ice cube,0,0,2
allspice,italian dressing,0,0,1
allspice,italian salad dressing,0,0,0
allspice,italian seasoning,0,0,0
allspice,jalapeno,0,0,13
allspice,jam,0,0,12
allspice,jelly,0,0,6
allspice,juice and zest of,0,0,3
allspice,juice of,0,0,21
allspice,kahlua,0,0,1
allspice,kale,0,0,4
allspice,ketchup,0,0,30
allspice,kielbasa,0,0,1
allspice,krispies,0,0,0
allspice,lamb,0,0,48
allspice,lard,0,0,4
allspice,leaf,0,0,177
allspice,leave,0,0,4
allspice,leek,0,0,7
allspice,lemon,0,0,58
allspice,lemon extract,0,0,1
allspice,lemon juice,0,0,104
allspice,lemon peel,0,0,15
allspice,lemon rind,0,0,5
allspice,lemon slice,0,0,3
allspice,lemongrass,0,0,0
allspice,lentils,0,0,17
allspice,lettuce,0,0,5
allspice,light cream,0,0,6
allspice,light sour cream,0,0,1
allspice,light soy sauce,0,0,1
allspice,lime,0,0,33
allspice,lime juice,0,0,31
allspice,linguine,0,0,0
allspice,liqueur,0,0,9
allspice,liquid smoke,0,0,8
allspice,loin,0,0,7
allspice,low sodium soy sauce,0,0,6
allspice,low-fat sour cream,0,0,2
allspice,macaroni,0,0,7
allspice,mace,0,0,32
allspice,mango,0,0,8
allspice,mangoes,0,0,6
allspice,margarine,0,0,41
allspice,marinara sauce,0,0,2
allspice,marinated artichoke hearts,0,0,0
allspice,marjoram,0,0,4
allspice,marmalade,0,0,13
allspice,marnier,0,0,4
allspice,marshmallows,0,0,1
allspice,masala,0,0,3
allspice,mayonnaise,0,0,12
allspice,meat,0,0,11
allspice,milk,0,0,285
allspice,mint,0,0,32
allspice,mirin,0,0,0
allspice,"mix""",0,0,0
allspice,molasses,0,0,125
allspice,mushroom,0,0,5
allspice,mushrooms,0,0,13
allspice,mustard,0,0,87
allspice,mustard powder,0,0,11
allspice,nectar,0,0,5
allspice,nonfat dry milk powder,0,0,2
allspice,nonfat sour cream,0,0,2
allspice,nonstick cooking spray,0,0,6
allspice,noodles,0,0,10
allspice,nutmeg,0,0,583
allspice,nuts,0,0,79
allspice,oatmeal,0,0,17
allspice,oats,0,0,78
allspice,oil,0,0,592
allspice,okra,0,0,7
allspice,old bay seasoning,0,0,1
allspice,olive,0,0,10
allspice,onion,0,0,396
allspice,onion powder,0,0,36
allspice,onion soup mix,0,0,1
allspice,onions,0,0,195
allspice,orange,0,0,40
allspice,orange juice,0,0,73
allspice,orange peel,0,0,8
allspice,orange rind,0,0,23
allspice,oregano,0,0,68
allspice,oyster sauce,0,0,0
allspice,pancetta,0,0,3
allspice,paprika,0,0,114
allspice,parsley,0,0,111
allspice,parsley flakes,0,0,1
allspice,parsnips,0,0,1
allspice,pasta,0,0,8
allspice,pasta sauce,0,0,1
allspice,paste,0,0,67
allspice,pastry,0,0,4
allspice,pea,0,0,1
allspice,peaches,0,0,23
allspice,peanuts,0,0,4
allspice,pear,0,0,3
allspice,pears,0,0,24
allspice,peas,0,0,17
allspice,pecans,0,0,108
allspice,pectin,0,0,8
allspice,penne,0,0,2
allspice,pepper,0,0,701
allspice,peppercorn,0,0,13
allspice,peppercorns,0,0,38
allspice,pepperoni,0,0,0
allspice,pesto sauce,0,0,0
allspice,pickle,0,0,1
allspice,pickles,0,0,2
allspice,pie crust,0,0,17
allspice,pimiento,0,0,1
allspice,pineapple,0,0,28
allspice,pineapple juice,0,0,15
allspice,pistachios,0,0,4
allspice,pizza sauce,0,0,0
allspice,pods,0,0,7
allspice,popcorn,0,0,3
allspice,pork,0,0,46
allspice,potato,0,0,23
allspice,potatoes,0,0,86
allspice,poultry seasoning,0,0,3
allspice,prawns,0,0,0
allspice,preserves,0,0,8
allspice,prosciutto,0,0,0
allspice,pudding,0,0,1
allspice,pumpkin,0,0,111
allspice,pure vanilla extract,0,0,33
allspice,puree,0,0,84
allspice,quinoa,0,0,3
allspice,radish,0,0,1
allspice,radishes,0,0,2
allspice,raisin,0,0,200
allspice,ranch dressing,0,0,2
allspice,raspberries,0,0,1
allspice,red chili powder,0,0,2
allspice,red food coloring,0,0,3
allspice,red pepper flakes,0,0,16
allspice,reduced sodium soy sauce,0,0,2
allspice,refrigerated crescent dinner rolls,0,0,1
allspice,relish,0,0,1
allspice,rhubarb,0,0,15
allspice,rib,0,0,26
allspice,rice,0,0,81
allspice,rind of,0,0,6
allspice,rosemary,0,0,16
allspice,round,0,0,6
allspice,rum,0,0,60
allspice,saffron,0,0,7
allspice,sage,0,0,30
allspice,salami,0,0,0
allspice,salmon,0,0,1
allspice,salsa,0,0,6
allspice,salt,0,0,1175
allspice,sauerkraut,0,0,4
allspice,sausage,0,0,15
allspice,scallion,0,0,24
allspice,scallops,0,0,0
allspice,schnapps,0,0,0
allspice,seasoned bread crumbs,0,0,0
allspice,seasoning,0,0,5
allspice,sec,0,0,1
allspice,seed,0,0,132
allspice,shallot,0,0,25
allspice,shell,0,0,22
allspice,sherry,0,0,4
allspice,shortening,0,0,46
allspice,shoulder,0,0,7
allspice,shrimp,0,0,18
allspice,sirloin,0,0,7
allspice,skewers,0,0,5
allspice,skinless chicken breast,0,0,2
allspice,soda,0,0,427
allspice,sour cream,0,0,56
allspice,soy sauce,0,0,49
allspice,soymilk,0,0,20
allspice,spaghetti,0,0,12
allspice,spaghetti sauce,0,0,0
allspice,spears,0,0,0
allspice,spice,0,0,12
allspice,spices,0,0,2
allspice,spinach,0,0,12
allspice,splenda sugar substitute,0,0,16
allspice,spread,0,0,3
allspice,sprig,0,0,3
allspice,sprigs,0,0,2
allspice,sprinkles,0,0,0
allspice,sprout,0,0,0
allspice,sprouts,0,0,0
allspice,starch,0,0,0
allspice,steak,0,0,25
allspice,stick,0,0,92
allspice,strawberry,0,0,8
allspice,sugar,0,0,1184
allspice,sweetener,0,0,3
allspice,syrup,0,0,82
allspice,tabasco sauce,0,0,10
allspice,taco seasoning,0,0,1
allspice,taco seasoning mix,0,0,0
allspice,tahini,0,0,3
allspice,tarragon,0,0,2
allspice,tartar,0,0,6
